geoid,name,type,county,counties,population,code_status,publisher,code_url,publisher_client_id,code_product_id,codified_through,code_last_updated,pdf_available,pending_ordinances_count,official_status,source,source_checked_date,notes,statement
1208175,Branford,town,Suwannee,Suwannee,772,online-html,municode,https://library.municode.com/fl/branford,12160,12738,,2024-06-21,1,0,unstated,municode-api,2026-09-23,,"The town of Branford in Suwannee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/branford. Checked 2026-09-23."
12083,Marion,county,Marion,Marion,428905,online-html,municode,https://library.municode.com/fl/marion_county,11253,10237,2026-03-17,2026-07-01,1,0,unstated,municode-api,2026-09-23,,"Marion County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/marion_county. The code is codified through ordinances adopted 2026-03-17. Checked 2026-09-23."
12085,Martin,county,Martin,Martin,165666,online-html,municode,https://library.municode.com/fl/martin_county,12081,11203,,2026-01-29,0,0,unstated,municode-api,2026-09-23,,"Martin County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/martin_county. Checked 2026-09-23."
1208575,Briny Breezes,town,Palm Beach,Palm Beach,532,online-html,american-legal,https://codelibrary.amlegal.com/codes/brinybreezesfl/latest/overview,,,2024-12-12,,0,,unstated,browser,2026-09-03,,"The town of Briny Breezes in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/brinybreezesfl/latest/overview. The code is codified through ordinances adopted 2024-12-12. Checked 2026-09-03."
12086,Miami-Dade,county,Miami-Dade,Miami-Dade,2838461,online-html,municode,https://library.municode.com/fl/miami_-_dade_county,11719,10620,,2026-06-17,1,0,unstated,municode-api,2026-09-23,,"Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_-_dade_county. Checked 2026-09-23."
1208600,Bristol,city,Liberty,Liberty,942,online-pdf-only,self-hosted,https://cityofbristolfl.gov/documents,,,,,0,,unstated,browser,2026-09-04,land development code as a PDF alongside individual ordinances,"The city of Bristol in Liberty County, Florida, publishes its code of ordinances as a PDF through its own website at https://cityofbristolfl.gov/documents. Checked 2026-09-04."
12087,Monroe,county,Monroe,Monroe,80908,online-html,municode,https://library.municode.com/fl/monroe_county,12037,14298,,2026-08-24,1,2,unstated,municode-api,2026-09-23,,"Monroe County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/monroe_county. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1208700,Bronson,town,Levy,Levy,1263,online-html,municode,https://library.municode.com/fl/bronson,8186,14344,,2025-02-12,1,0,unstated,municode-api,2026-09-23,,"The town of Bronson in Levy County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/bronson. Checked 2026-09-23."
1208725,Brooker,town,Bradford,Bradford,339,no-online-code,none,,,,,,0,,unstated,browser,2026-09-04,the town site has a Town Codes page that publishes no documents,"The town of Brooker in Bradford County, Florida, publishes no code of ordinances online. Checked 2026-09-04."
1208800,Brooksville,city,Hernando,Hernando,9985,online-html,municode,https://library.municode.com/fl/brooksville,1434,13739,2024-04-01,2024-09-19,1,0,unstated,municode-api,2026-09-23,,"The city of Brooksville in Hernando County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/brooksville. The code is codified through ordinances adopted 2024-04-01. Checked 2026-09-23."
12089,Nassau,county,Nassau,Nassau,104376,online-html,municode,https://library.municode.com/fl/nassau_county,7009,11325,,2026-08-27,1,16,unstated,municode-api,2026-09-23,,"Nassau County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/nassau_county. 16 adopted ordinance(s) await codification. Checked 2026-09-23."
12091,Okaloosa,county,Okaloosa,Okaloosa,220483,online-html,municode,https://library.municode.com/fl/okaloosa_county,7124,11900,,2025-12-02,1,2,unstated,municode-api,2026-09-23,,"Okaloosa County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/okaloosa_county. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
12093,Okeechobee,county,Okeechobee,Okeechobee,42369,online-html,municode,https://library.municode.com/fl/okeechobee_county,7126,12834,,2026-08-17,1,0,unstated,municode-api,2026-09-23,,"Okeechobee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/okeechobee_county. Checked 2026-09-23."
12095,Orange,county,Orange,Orange,1533646,online-html,municode,https://library.municode.com/fl/orange_county,11856,10182,,2026-07-28,1,3,unstated,municode-api,2026-09-23,,"Orange County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/orange_county. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1209550,Bunnell,city,Flagler,Flagler,4120,online-html,municode,https://library.municode.com/fl/bunnell,1464,12777,,2026-03-18,1,2,unstated,municode-api,2026-09-23,,"The city of Bunnell in Flagler County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/bunnell. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1209625,Bushnell,city,Sumter,Sumter,3193,online-html,municode,https://library.municode.com/fl/bushnell,1475,10496,,2025-12-12,1,0,unstated,municode-api,2026-09-23,,"The city of Bushnell in Sumter County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/bushnell. Checked 2026-09-23."
12097,Osceola,county,Osceola,Osceola,468058,online-html,municode,https://library.municode.com/fl/osceola_county,7166,11534,,2025-11-18,1,1,unstated,municode-api,2026-09-23,,"Osceola County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/osceola_county. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1209700,Callahan,town,Nassau,Nassau,1785,online-pdf-only,self-hosted,https://www.townofcallahan-fl.gov/code/,,,,,0,,unstated,browser,2026-09-04,town code book published as a set of PDFs,"The town of Callahan in Nassau County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.townofcallahan-fl.gov/code/. Checked 2026-09-04."
1209725,Callaway,city,Bay,Bay,14138,online-html,municode,https://library.municode.com/fl/callaway,1495,14087,,2026-02-18,1,0,unstated,municode-api,2026-09-23,,"The city of Callaway in Bay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/callaway. Checked 2026-09-23."
12099,Palm Beach,county,Palm Beach,Palm Beach,1582055,online-html,municode,https://library.municode.com/fl/palm_beach_county,7208,10323,,2026-08-18,1,0,unstated,municode-api,2026-09-23,,"Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/palm_beach_county. Checked 2026-09-23."
1209900,Campbellton,town,Jackson,Jackson,203,unknown,none,,,,,,0,,unstated,manual,2026-09-23,"no commercial code publisher carries this jurisdiction, having checked the Municode client list and library resolver, the American Legal Florida region listing, eCode360 and MunicipalCodeOnline; The town has no website according to the county elections office, and no code or ordinances were found online.","The town of Campbellton in Jackson County, Florida, is carried by no commercial code publisher, and this survey could not confirm what it publishes instead. Checked 2026-09-23."
12101,Pasco,county,Pasco,Pasco,659114,online-html,municode,https://library.municode.com/fl/pasco_county,7229,10281,,2026-08-17,1,0,unstated,municode-api,2026-09-23,,"Pasco County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pasco_county. Checked 2026-09-23."
1210250,Cape Canaveral,city,Brevard,Brevard,10014,online-html,municode,https://library.municode.com/fl/cape_canaveral,1520,12642,,2026-02-09,1,7,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted September 16, 2025, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of Cape Canaveral in Brevard County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/cape_canaveral. 7 adopted ordinance(s) await codification. Checked 2026-09-23."
1210275,Cape Coral,city,Lee,Lee,233025,online-html,municode,https://library.municode.com/fl/cape_coral,1521,15501,,2026-07-06,1,0,unstated,municode-api,2026-09-23,,"The city of Cape Coral in Lee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/cape_coral. Checked 2026-09-23."
12103,Pinellas,county,Pinellas,Pinellas,965870,online-html,municode,https://library.municode.com/fl/pinellas_county,7309,10274,,2026-06-23,1,0,unstated,municode-api,2026-09-23,,"Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pinellas_county. Checked 2026-09-23."
12105,Polk,county,Polk,Polk,852878,online-html,municode,https://library.municode.com/fl/polk_county,11452,11435,2026-06-16,2026-07-28,1,0,unstated,municode-api,2026-09-23,,"Polk County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/polk_county. The code is codified through ordinances adopted 2026-06-16. Checked 2026-09-23."
12107,Putnam,county,Putnam,Putnam,77301,online-html,municode,https://library.municode.com/fl/putnam_county,11475,14511,2025-09-23,2026-02-02,1,1,unstated,municode-api,2026-09-23,,"Putnam County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/putnam_county. The code is codified through ordinances adopted 2025-09-23. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1210725,Carrabelle,city,Franklin,Franklin,2570,online-html,municode,https://library.municode.com/fl/carrabelle,1540,13590,,2025-04-03,0,0,unstated,municode-api,2026-09-23,,"The city of Carrabelle in Franklin County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/carrabelle. Checked 2026-09-23."
12109,St. Johns,county,St. Johns,St. Johns,334928,online-pdf-only,self-hosted,https://www.sjcfl.us/,,,,,0,,unstated,browser,2026-09-04,land development code published as PDFs by the county and ordinances as PDFs by the clerk; the Municode client record carries no published code,"St. Johns County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.sjcfl.us/. Checked 2026-09-04."
1210975,Caryville,town,Washington,Washington,318,online-pdf-only,county-code,https://www.dropbox.com/scl/fo/irlb8s9ftewjllkq9z2or/ABicA21gAcp5X7i7Z1zcdDY?rlkey=lwcwcuw1kc6196uhsy9nsoy4h&dl=0,,,2026-05-14,,0,,unstated,manual,2026-09-23,"Caryville uses the joint Washington County Land Development Code, a PDF adopted May 14, 2026. The town has no working website.","The town of Caryville in Washington County, Florida, is governed by the code of the county or district that regulates its land use, published at https://www.dropbox.com/scl/fo/irlb8s9ftewjllkq9z2or/ABicA21gAcp5X7i7Z1zcdDY?rlkey=lwcwcuw1kc6196uhsy9nsoy4h&dl=0. The code is codified through ordinances adopted 2026-05-14. Checked 2026-09-23."
1211050,Casselberry,city,Seminole,Seminole,31650,online-html,municode,https://library.municode.com/fl/casselberry,1557,12536,2026-05-11,2026-08-11,1,0,unstated,municode-api,2026-09-23,,"The city of Casselberry in Seminole County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/casselberry. The code is codified through ordinances adopted 2026-05-11. Checked 2026-09-23."
